queue_id,capture_date,broad_category_slug,broad_category_name,sub_category,micro_niche,keyword,source_level,research_priority,my_fit,selection_mode,entrypoints,primary_goal,product_target_per_keyword,shop_target_per_keyword,video_target_per_keyword,live_target_per_keyword,refresh_days,tiktok_search_url,tiktok_tag_url,google_shop_query_url,status,notes
KW-0340,2026-05-10,menswear,Menswear & Underwear,,,boxer,broad_category,watch,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=boxer,https://www.tiktok.com/tag/boxer,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22boxer%22+Malaysia,todo,
KW-0341,2026-05-10,menswear,Menswear & Underwear,,,kurta lelaki,broad_category,watch,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=kurta+lelaki,https://www.tiktok.com/tag/kurta-lelaki,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22kurta+lelaki%22+Malaysia,todo,
KW-0342,2026-05-10,menswear,Menswear & Underwear,,,polo,broad_category,watch,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=polo,https://www.tiktok.com/tag/polo,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22polo%22+Malaysia,todo,
KW-0343,2026-05-10,menswear,Menswear & Underwear,,,shorts,broad_category,watch,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=shorts,https://www.tiktok.com/tag/shorts,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22shorts%22+Malaysia,todo,
KW-0344,2026-05-10,menswear,Menswear & Underwear,,,tee,broad_category,watch,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=tee,https://www.tiktok.com/tag/tee,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22tee%22+Malaysia,todo,
KW-0345,2026-05-10,menswear,Menswear & Underwear,Bottoms,Shorts and joggers,cargo short,micro_niche,watch,medium,video_search,search|video,Find products with search demand and content proof,20,6,6,4,7,https://www.tiktok.com/search?q=cargo+short,https://www.tiktok.com/tag/cargo-short,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22cargo+short%22+Malaysia,todo,
KW-0346,2026-05-10,menswear,Menswear & Underwear,Bottoms,Shorts and joggers,jogger,micro_niche,watch,medium,video_search,search|video,Find products with search demand and content proof,20,6,6,4,7,https://www.tiktok.com/search?q=jogger,https://www.tiktok.com/tag/jogger,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22jogger%22+Malaysia,todo,
KW-0347,2026-05-10,menswear,Menswear & Underwear,Bottoms,Shorts and joggers,shorts lelaki,micro_niche,watch,medium,video_search,search|video,Find products with search demand and content proof,20,6,6,4,7,https://www.tiktok.com/search?q=shorts+lelaki,https://www.tiktok.com/tag/shorts-lelaki,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22shorts+lelaki%22+Malaysia,todo,
KW-0348,2026-05-10,menswear,Menswear & Underwear,Innerwear,Boxers and socks,boxer lelaki,micro_niche,watch,high,search_bundle,search|shop,Find low-ticket bundle and add-on opportunities,20,6,6,4,7,https://www.tiktok.com/search?q=boxer+lelaki,https://www.tiktok.com/tag/boxer-lelaki,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22boxer+lelaki%22+Malaysia,todo,
KW-0349,2026-05-10,menswear,Menswear & Underwear,Innerwear,Boxers and socks,socks lelaki,micro_niche,watch,high,search_bundle,search|shop,Find low-ticket bundle and add-on opportunities,20,6,6,4,7,https://www.tiktok.com/search?q=socks+lelaki,https://www.tiktok.com/tag/socks-lelaki,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22socks+lelaki%22+Malaysia,todo,
KW-0350,2026-05-10,menswear,Menswear & Underwear,Innerwear,Boxers and socks,undergarment,micro_niche,watch,high,search_bundle,search|shop,Find low-ticket bundle and add-on opportunities,20,6,6,4,7,https://www.tiktok.com/search?q=undergarment,https://www.tiktok.com/tag/undergarment,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22undergarment%22+Malaysia,todo,
KW-0351,2026-05-10,menswear,Menswear & Underwear,Muslim menswear,Kurta and baju melayu basics,baju melayu,micro_niche,watch,medium,video_live,video|live|search,Find categories that depend on creator demonstration and live selling,20,6,6,4,7,https://www.tiktok.com/search?q=baju+melayu,https://www.tiktok.com/tag/baju-melayu,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22baju+melayu%22+Malaysia,todo,
KW-0352,2026-05-10,menswear,Menswear & Underwear,Muslim menswear,Kurta and baju melayu basics,jubah lelaki,micro_niche,watch,medium,video_live,video|live|search,Find categories that depend on creator demonstration and live selling,20,6,6,4,7,https://www.tiktok.com/search?q=jubah+lelaki,https://www.tiktok.com/tag/jubah-lelaki,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22jubah+lelaki%22+Malaysia,todo,
KW-0353,2026-05-10,menswear,Menswear & Underwear,Muslim menswear,Kurta and baju melayu basics,kurta lelaki,micro_niche,watch,medium,video_live,video|live|search,Find categories that depend on creator demonstration and live selling,20,6,6,4,7,https://www.tiktok.com/search?q=kurta+lelaki,https://www.tiktok.com/tag/kurta-lelaki,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22kurta+lelaki%22+Malaysia,todo,
KW-0354,2026-05-10,menswear,Menswear & Underwear,Outer basics,Hoodies and jackets,hoodie lelaki,micro_niche,watch,low,search_only,search|shop,Find practical utility products with lower content dependence,20,6,6,4,7,https://www.tiktok.com/search?q=hoodie+lelaki,https://www.tiktok.com/tag/hoodie-lelaki,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22hoodie+lelaki%22+Malaysia,todo,
KW-0355,2026-05-10,menswear,Menswear & Underwear,Outer basics,Hoodies and jackets,light jacket,micro_niche,watch,low,search_only,search|shop,Find practical utility products with lower content dependence,20,6,6,4,7,https://www.tiktok.com/search?q=light+jacket,https://www.tiktok.com/tag/light-jacket,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22light+jacket%22+Malaysia,todo,
KW-0356,2026-05-10,menswear,Menswear & Underwear,Outer basics,Hoodies and jackets,zip jacket,micro_niche,watch,low,search_only,search|shop,Find practical utility products with lower content dependence,20,6,6,4,7,https://www.tiktok.com/search?q=zip+jacket,https://www.tiktok.com/tag/zip-jacket,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22zip+jacket%22+Malaysia,todo,
KW-0357,2026-05-10,menswear,Menswear & Underwear,Tops,T-shirts and polos,oversized tee lelaki,micro_niche,watch,medium,video_live,video|live|search,Find categories that depend on creator demonstration and live selling,20,6,6,4,7,https://www.tiktok.com/search?q=oversized+tee+lelaki,https://www.tiktok.com/tag/oversized-tee-lelaki,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22oversized+tee+lelaki%22+Malaysia,todo,
KW-0358,2026-05-10,menswear,Menswear & Underwear,Tops,T-shirts and polos,polo shirt,micro_niche,watch,medium,video_live,video|live|search,Find categories that depend on creator demonstration and live selling,20,6,6,4,7,https://www.tiktok.com/search?q=polo+shirt,https://www.tiktok.com/tag/polo-shirt,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22polo+shirt%22+Malaysia,todo,
KW-0359,2026-05-10,menswear,Menswear & Underwear,Tops,T-shirts and polos,tee lelaki,micro_niche,watch,medium,video_live,video|live|search,Find categories that depend on creator demonstration and live selling,20,6,6,4,7,https://www.tiktok.com/search?q=tee+lelaki,https://www.tiktok.com/tag/tee-lelaki,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22tee+lelaki%22+Malaysia,todo,
KW-0360,2026-05-10,muslim-fashion,Muslim Fashion,,,abaya,broad_category,core,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=abaya,https://www.tiktok.com/tag/abaya,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22abaya%22+Malaysia,todo,
KW-0361,2026-05-10,muslim-fashion,Muslim Fashion,,,baju kurung,broad_category,core,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=baju+kurung,https://www.tiktok.com/tag/baju-kurung,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22baju+kurung%22+Malaysia,todo,
KW-0362,2026-05-10,muslim-fashion,Muslim Fashion,,,kaftan,broad_category,core,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=kaftan,https://www.tiktok.com/tag/kaftan,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22kaftan%22+Malaysia,todo,
KW-0363,2026-05-10,muslim-fashion,Muslim Fashion,,,telekung,broad_category,core,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=telekung,https://www.tiktok.com/tag/telekung,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22telekung%22+Malaysia,todo,
KW-0364,2026-05-10,muslim-fashion,Muslim Fashion,,,tudung,broad_category,core,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=tudung,https://www.tiktok.com/tag/tudung,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22tudung%22+Malaysia,todo,
KW-0365,2026-05-10,muslim-fashion,Muslim Fashion,Headwear,Instant tudung,hijab instant,micro_niche,core,high,video_search,search|video,Find products with search demand and content proof,40,12,12,10,3,https://www.tiktok.com/search?q=hijab+instant,https://www.tiktok.com/tag/hijab-instant,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22hijab+instant%22+Malaysia,todo,
KW-0366,2026-05-10,muslim-fashion,Muslim Fashion,Headwear,Instant tudung,shawl instant,micro_niche,core,high,video_search,search|video,Find products with search demand and content proof,40,12,12,10,3,https://www.tiktok.com/search?q=shawl+instant,https://www.tiktok.com/tag/shawl-instant,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22shawl+instant%22+Malaysia,todo,
KW-0367,2026-05-10,muslim-fashion,Muslim Fashion,Headwear,Instant tudung,tudung,micro_niche,core,high,video_search,search|video,Find products with search demand and content proof,40,12,12,10,3,https://www.tiktok.com/search?q=tudung,https://www.tiktok.com/tag/tudung,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22tudung%22+Malaysia,todo,
KW-0368,2026-05-10,muslim-fashion,Muslim Fashion,Homewear,Kaftan and lounge modest wear,jubah santai,micro_niche,core,high,video_live,video|live|search,Find categories that depend on creator demonstration and live selling,40,12,12,10,3,https://www.tiktok.com/search?q=jubah+santai,https://www.tiktok.com/tag/jubah-santai,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22jubah+santai%22+Malaysia,todo,
KW-0369,2026-05-10,muslim-fashion,Muslim Fashion,Homewear,Kaftan and lounge modest wear,kaftan,micro_niche,core,high,video_live,video|live|search,Find categories that depend on creator demonstration and live selling,40,12,12,10,3,https://www.tiktok.com/search?q=kaftan,https://www.tiktok.com/tag/kaftan,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22kaftan%22+Malaysia,todo,
KW-0370,2026-05-10,muslim-fashion,Muslim Fashion,Homewear,Kaftan and lounge modest wear,kaftan tidur,micro_niche,core,high,video_live,video|live|search,Find categories that depend on creator demonstration and live selling,40,12,12,10,3,https://www.tiktok.com/search?q=kaftan+tidur,https://www.tiktok.com/tag/kaftan-tidur,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22kaftan+tidur%22+Malaysia,todo,
KW-0371,2026-05-10,muslim-fashion,Muslim Fashion,Modest tops,Blouse muslimah,blouse muslimah,micro_niche,core,high,video_live,video|live|search,Find categories that depend on creator demonstration and live selling,40,12,12,10,3,https://www.tiktok.com/search?q=blouse+muslimah,https://www.tiktok.com/tag/blouse-muslimah,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22blouse+muslimah%22+Malaysia,todo,
KW-0372,2026-05-10,muslim-fashion,Muslim Fashion,Modest tops,Blouse muslimah,long top,micro_niche,core,high,video_live,video|live|search,Find categories that depend on creator demonstration and live selling,40,12,12,10,3,https://www.tiktok.com/search?q=long+top,https://www.tiktok.com/tag/long-top,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22long+top%22+Malaysia,todo,
KW-0373,2026-05-10,muslim-fashion,Muslim Fashion,Modest tops,Blouse muslimah,modest blouse,micro_niche,core,high,video_live,video|live|search,Find categories that depend on creator demonstration and live selling,40,12,12,10,3,https://www.tiktok.com/search?q=modest+blouse,https://www.tiktok.com/tag/modest-blouse,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22modest+blouse%22+Malaysia,todo,
KW-0374,2026-05-10,muslim-fashion,Muslim Fashion,Prayer wear,Telekung and prayer sets,mukena,micro_niche,core,medium,search_live,search|live,Find products with both search intent and live assist,40,12,12,10,3,https://www.tiktok.com/search?q=mukena,https://www.tiktok.com/tag/mukena,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22mukena%22+Malaysia,todo,
KW-0375,2026-05-10,muslim-fashion,Muslim Fashion,Prayer wear,Telekung and prayer sets,prayer set,micro_niche,core,medium,search_live,search|live,Find products with both search intent and live assist,40,12,12,10,3,https://www.tiktok.com/search?q=prayer+set,https://www.tiktok.com/tag/prayer-set,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22prayer+set%22+Malaysia,todo,
KW-0376,2026-05-10,muslim-fashion,Muslim Fashion,Prayer wear,Telekung and prayer sets,telekung,micro_niche,core,medium,search_live,search|live,Find products with both search intent and live assist,40,12,12,10,3,https://www.tiktok.com/search?q=telekung,https://www.tiktok.com/tag/telekung,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22telekung%22+Malaysia,todo,
KW-0377,2026-05-10,muslim-fashion,Muslim Fashion,Traditional sets,Baju kurung set,baju kurung,micro_niche,core,high,video_live,video|live|search,Find categories that depend on creator demonstration and live selling,40,12,12,10,3,https://www.tiktok.com/search?q=baju+kurung,https://www.tiktok.com/tag/baju-kurung,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22baju+kurung%22+Malaysia,todo,
KW-0378,2026-05-10,muslim-fashion,Muslim Fashion,Traditional sets,Baju kurung set,kurung moden,micro_niche,core,high,video_live,video|live|search,Find categories that depend on creator demonstration and live selling,40,12,12,10,3,https://www.tiktok.com/search?q=kurung+moden,https://www.tiktok.com/tag/kurung-moden,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22kurung+moden%22+Malaysia,todo,
KW-0379,2026-05-10,muslim-fashion,Muslim Fashion,Traditional sets,Baju kurung set,kurung set,micro_niche,core,high,video_live,video|live|search,Find categories that depend on creator demonstration and live selling,40,12,12,10,3,https://www.tiktok.com/search?q=kurung+set,https://www.tiktok.com/tag/kurung-set,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22kurung+set%22+Malaysia,todo,
KW-0380,2026-05-10,muslim-fashion,Muslim Fashion,Underscarf accessories,Ciput and pins,brooch tudung,micro_niche,core,medium,search_bundle,search|shop,Find low-ticket bundle and add-on opportunities,40,12,12,10,3,https://www.tiktok.com/search?q=brooch+tudung,https://www.tiktok.com/tag/brooch-tudung,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22brooch+tudung%22+Malaysia,todo,
KW-0381,2026-05-10,muslim-fashion,Muslim Fashion,Underscarf accessories,Ciput and pins,ciput,micro_niche,core,medium,search_bundle,search|shop,Find low-ticket bundle and add-on opportunities,40,12,12,10,3,https://www.tiktok.com/search?q=ciput,https://www.tiktok.com/tag/ciput,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22ciput%22+Malaysia,todo,
KW-0382,2026-05-10,muslim-fashion,Muslim Fashion,Underscarf accessories,Ciput and pins,pin shawl,micro_niche,core,medium,search_bundle,search|shop,Find low-ticket bundle and add-on opportunities,40,12,12,10,3,https://www.tiktok.com/search?q=pin+shawl,https://www.tiktok.com/tag/pin-shawl,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22pin+shawl%22+Malaysia,todo,
KW-0383,2026-05-10,pet-supplies,Pet Supplies,,,cat toy,broad_category,watch,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=cat+toy,https://www.tiktok.com/tag/cat-toy,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22cat+toy%22+Malaysia,todo,
KW-0384,2026-05-10,pet-supplies,Pet Supplies,,,feeder,broad_category,watch,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=feeder,https://www.tiktok.com/tag/feeder,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22feeder%22+Malaysia,todo,
KW-0385,2026-05-10,pet-supplies,Pet Supplies,,,litter scoop,broad_category,watch,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=litter+scoop,https://www.tiktok.com/tag/litter-scoop,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22litter+scoop%22+Malaysia,todo,
KW-0386,2026-05-10,pet-supplies,Pet Supplies,,,pet brush,broad_category,watch,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=pet+brush,https://www.tiktok.com/tag/pet-brush,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22pet+brush%22+Malaysia,todo,
KW-0387,2026-05-10,pet-supplies,Pet Supplies,,,pet wipes,broad_category,watch,,,,broad category discovery,,,,,,https://www.tiktok.com/search?q=pet+wipes,https://www.tiktok.com/tag/pet-wipes,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22pet+wipes%22+Malaysia,todo,
